	Adipose	Adrenal gland	Arteries	Bladder	Brain	Breast	FemaleReproductive	Fibroblasts	Lymphocytes	ColonSigmoid	ColonTransverse	Esophagus	EsophagusMucosa	Heart	Kidney	Liver	Lung	SalivaryGland	MuscleSkeletal	NerveTibial	Pancreas	Pituitary	Prostate	Skin	SmallIntestine	Spleen	Stomach	Testis	Thyroid	Whole blood	DeconvolutionTool
330152_1	0.0	0.4	0.0	2.04	38.42	1.3	0.0	0.45	1.67	0.0	1.91	0.28	0.23	0.68	49.16	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.0	0.1	0.0	0.29	0.19	0.65	0.0	2.14	nuSVR
393370_2	0.0	0.36	0.0	3.87	35.06	0.65	0.0	0.51	2.29	0.0	2.23	0.58	0.18	0.63	50.2	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.18	0.0	0.66	0.18	1.04	0.0	1.31	nuSVR
410199_1	0.0	0.36	0.0	4.58	33.34	1.32	0.0	0.29	3.21	0.0	1.1	0.97	0.2	0.15	45.35	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0	2.38	0.17	0.59	0.0	5.66	nuSVR
412304_2	0.0	0.02	0.0	4.26	34.98	1.2	0.0	0.0	8.93	0.0	1.08	1.2	0.09	0.29	38.65	0.0	0.0	0.0	0.11	0.0	0.01	0.0	0.0	0.12	0.0	2.29	0.07	1.17	0.0	5.52	nuSVR
418624_2	0.0	0.0	0.0	4.93	35.76	1.02	0.0	0.02	9.73	0.0	1.22	0.04	0.09	0.3	37.42	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.17	0.0	2.51	0.08	1.12	0.0	5.39	nuSVR
450582_2	0.0	0.15	0.0	4.41	35.91	2.05	0.0	0.38	3.49	0.0	2.34	1.05	0.14	0.43	45.14	0.0	0.0	0.0	0.16	0.0	0.15	0.0	0.0	0.13	0.0	0.46	0.12	1.01	0.0	2.49	nuSVR
469006_2	0.0	0.38	0.0	3.11	36.2	1.1	0.0	0.49	1.47	0.0	2.04	0.42	0.15	0.65	51.4	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.18	0.67	0.0	1.61	nuSVR
569467_2	0.0	0.0	0.0	2.19	32.39	0.81	0.0	0.65	0.08	0.0	1.2	0.05	0.0	1.12	56.53	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.47	0.31	0.6	0.0	3.61	nuSVR
597312_3	0.0	0.0	0.0	3.29	34.45	1.22	0.0	0.45	0.0	0.0	1.83	0.0	0.0	0.89	48.95	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.29	0.56	0.0	8.04	nuSVR
739041_3	0.0	0.63	0.0	3.23	34.85	1.83	0.0	0.59	0.57	0.0	1.32	0.28	0.35	1.02	49.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.76	0.29	0.56	0.0	4.24	nuSVR
739041_3	0.0	0.0	0.0	0.0	59.25	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.42	36.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	2.71	QP
569467_2	0.0	0.02	0.0	0.0	51.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37	44.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	1.68	QP
597312_3	0.0	0.0	0.0	0.0	52.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24	QP
450582_2	0.0	1.44	3.0	3.74	59.09	0.0	0.0	0.0	4.19	0.0	0.0	0.0	0.81	1.12	15.79	0.5	0.0	0.85	0.26	0.0	0.96	0.29	0.0	0.71	0.0	1.19	0.92	2.46	0.16	2.51	QP
159918_2	0.0	0.82	0.46	2.44	63.42	0.0	0.0	0.0	2.92	0.0	0.95	0.0	0.15	0.83	22.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	1.55	0.09	1.68	0.0	2.23	QP
295748_1	0.0	1.34	0.36	0.0	61.71	0.0	0.0	0.13	2.01	0.9	1.49	0.0	0.35	1.61	24.83	0.19	0.0	0.22	0.0	0.0	0.45	0.0	0.0	0.33	0.0	0.56	0.51	2.31	0.0	0.7	QP
